image_name,image_path,cam_num,shift,ref_excelente,ref_bom,ref_ruim,ref_pessimo,pred_label,ev_label_1,ev_label_2,ev_label_3,ev_label_4,ev_label_5
IMG_2022-05-26_13-30-22-373.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-26_13-30-22-373.jpg,cam_112,dia,/dataset_pecem/cam_50/Excelente/Imagem1.jpg,/dataset_pecem/cam_50/Bom/Imagem5.jpg,/dataset_pecem/cam_50/Ruim/Imagem7.jpg,/dataset_pecem/cam_50/Pessimo/Imagem9.jpg,,,,,,
IMG_2022-05-26_17-15-21-909.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-26_17-15-21-909.jpg,cam_112,dia,/dataset_pecem/cam_50/Excelente/Imagem1.jpg,/dataset_pecem/cam_50/Bom/Imagem5.jpg,/dataset_pecem/cam_50/Ruim/Imagem7.jpg,/dataset_pecem/cam_50/Pessimo/Imagem9.jpg,,,,,,
IMG_2022-05-26_03-15-20-400.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-26_03-15-20-400.jpg,cam_112,noite,/dataset_pecem/cam_50/Excelente/Imagem2.jpg,/dataset_pecem/cam_50/Bom/Imagem6.jpg,/dataset_pecem/cam_50/Ruim/Imagem8.jpg,/dataset_pecem/cam_50/Pessimo/Imagem10.jpg,,,,,,
IMG_2022-05-25_03-00-13-657.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-25_03-00-13-657.jpg,cam_112,noite,/dataset_pecem/cam_50/Excelente/Imagem2.jpg,/dataset_pecem/cam_50/Bom/Imagem6.jpg,/dataset_pecem/cam_50/Ruim/Imagem8.jpg,/dataset_pecem/cam_50/Pessimo/Imagem10.jpg,,,,,,
IMG_2022-05-26_16-45-20-227.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-26_16-45-20-227.jpg,cam_112,dia,/dataset_pecem/cam_50/Excelente/Imagem1.jpg,/dataset_pecem/cam_50/Bom/Imagem5.jpg,/dataset_pecem/cam_50/Ruim/Imagem7.jpg,/dataset_pecem/cam_50/Pessimo/Imagem9.jpg,,,,,,
IMG_2022-05-26_08-30-20-844.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-26_08-30-20-844.jpg,cam_112,dia,/dataset_pecem/cam_50/Excelente/Imagem1.jpg,/dataset_pecem/cam_50/Bom/Imagem5.jpg,/dataset_pecem/cam_50/Ruim/Imagem7.jpg,/dataset_pecem/cam_50/Pessimo/Imagem9.jpg,,,,,,
IMG_2022-05-26_21-45-18-068.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-26_21-45-18-068.jpg,cam_112,noite,/dataset_pecem/cam_50/Excelente/Imagem2.jpg,/dataset_pecem/cam_50/Bom/Imagem6.jpg,/dataset_pecem/cam_50/Ruim/Imagem8.jpg,/dataset_pecem/cam_50/Pessimo/Imagem10.jpg,,,,,,
IMG_2022-05-26_00-15-16-699.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-26_00-15-16-699.jpg,cam_112,noite,/dataset_pecem/cam_50/Excelente/Imagem2.jpg,/dataset_pecem/cam_50/Bom/Imagem6.jpg,/dataset_pecem/cam_50/Ruim/Imagem8.jpg,/dataset_pecem/cam_50/Pessimo/Imagem10.jpg,,,,,,
IMG_2022-05-26_22-30-18-471.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-26_22-30-18-471.jpg,cam_112,noite,/dataset_pecem/cam_50/Excelente/Imagem2.jpg,/dataset_pecem/cam_50/Bom/Imagem6.jpg,/dataset_pecem/cam_50/Ruim/Imagem8.jpg,/dataset_pecem/cam_50/Pessimo/Imagem10.jpg,,,,,,
IMG_2022-05-25_12-00-13-007.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-25_12-00-13-007.jpg,cam_112,dia,/dataset_pecem/cam_50/Excelente/Imagem1.jpg,/dataset_pecem/cam_50/Bom/Imagem5.jpg,/dataset_pecem/cam_50/Ruim/Imagem7.jpg,/dataset_pecem/cam_50/Pessimo/Imagem9.jpg,,,,,,
IMG_2022-05-25_10-30-19-659.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-25_10-30-19-659.jpg,cam_112,dia,/dataset_pecem/cam_50/Excelente/Imagem1.jpg,/dataset_pecem/cam_50/Bom/Imagem5.jpg,/dataset_pecem/cam_50/Ruim/Imagem7.jpg,/dataset_pecem/cam_50/Pessimo/Imagem9.jpg,,,,,,
IMG_2022-05-26_03-45-20-159.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-26_03-45-20-159.jpg,cam_112,noite,/dataset_pecem/cam_50/Excelente/Imagem2.jpg,/dataset_pecem/cam_50/Bom/Imagem6.jpg,/dataset_pecem/cam_50/Ruim/Imagem8.jpg,/dataset_pecem/cam_50/Pessimo/Imagem10.jpg,,,,,,
IMG_2022-05-25_19-45-19-181.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-25_19-45-19-181.jpg,cam_112,noite,/dataset_pecem/cam_50/Excelente/Imagem2.jpg,/dataset_pecem/cam_50/Bom/Imagem6.jpg,/dataset_pecem/cam_50/Ruim/Imagem8.jpg,/dataset_pecem/cam_50/Pessimo/Imagem10.jpg,,,,,,
IMG_2022-05-26_01-15-15-025.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-26_01-15-15-025.jpg,cam_112,noite,/dataset_pecem/cam_50/Excelente/Imagem2.jpg,/dataset_pecem/cam_50/Bom/Imagem6.jpg,/dataset_pecem/cam_50/Ruim/Imagem8.jpg,/dataset_pecem/cam_50/Pessimo/Imagem10.jpg,,,,,,
IMG_2022-05-26_12-30-17-258.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-26_12-30-17-258.jpg,cam_112,dia,/dataset_pecem/cam_50/Excelente/Imagem1.jpg,/dataset_pecem/cam_50/Bom/Imagem5.jpg,/dataset_pecem/cam_50/Ruim/Imagem7.jpg,/dataset_pecem/cam_50/Pessimo/Imagem9.jpg,,,,,,
IMG_2022-05-26_21-00-20-467.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-26_21-00-20-467.jpg,cam_112,noite,/dataset_pecem/cam_50/Excelente/Imagem2.jpg,/dataset_pecem/cam_50/Bom/Imagem6.jpg,/dataset_pecem/cam_50/Ruim/Imagem8.jpg,/dataset_pecem/cam_50/Pessimo/Imagem10.jpg,,,,,,
IMG_2022-05-26_13-00-23-088.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-26_13-00-23-088.jpg,cam_112,dia,/dataset_pecem/cam_50/Excelente/Imagem1.jpg,/dataset_pecem/cam_50/Bom/Imagem5.jpg,/dataset_pecem/cam_50/Ruim/Imagem7.jpg,/dataset_pecem/cam_50/Pessimo/Imagem9.jpg,,,,,,
IMG_2022-05-25_09-00-13-788.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-25_09-00-13-788.jpg,cam_112,dia,/dataset_pecem/cam_50/Excelente/Imagem1.jpg,/dataset_pecem/cam_50/Bom/Imagem5.jpg,/dataset_pecem/cam_50/Ruim/Imagem7.jpg,/dataset_pecem/cam_50/Pessimo/Imagem9.jpg,,,,,,
IMG_2022-05-26_11-00-16-318.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-26_11-00-16-318.jpg,cam_112,dia,/dataset_pecem/cam_50/Excelente/Imagem1.jpg,/dataset_pecem/cam_50/Bom/Imagem5.jpg,/dataset_pecem/cam_50/Ruim/Imagem7.jpg,/dataset_pecem/cam_50/Pessimo/Imagem9.jpg,,,,,,
IMG_2022-05-25_00-00-08-364.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-25_00-00-08-364.jpg,cam_112,noite,/dataset_pecem/cam_50/Excelente/Imagem2.jpg,/dataset_pecem/cam_50/Bom/Imagem6.jpg,/dataset_pecem/cam_50/Ruim/Imagem8.jpg,/dataset_pecem/cam_50/Pessimo/Imagem10.jpg,,,,,,
IMG_2022-05-26_22-45-23-379.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-26_22-45-23-379.jpg,cam_112,noite,/dataset_pecem/cam_50/Excelente/Imagem2.jpg,/dataset_pecem/cam_50/Bom/Imagem6.jpg,/dataset_pecem/cam_50/Ruim/Imagem8.jpg,/dataset_pecem/cam_50/Pessimo/Imagem10.jpg,,,,,,
IMG_2022-05-26_22-00-18-989.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-26_22-00-18-989.jpg,cam_112,noite,/dataset_pecem/cam_50/Excelente/Imagem2.jpg,/dataset_pecem/cam_50/Bom/Imagem6.jpg,/dataset_pecem/cam_50/Ruim/Imagem8.jpg,/dataset_pecem/cam_50/Pessimo/Imagem10.jpg,,,,,,
IMG_2022-05-25_18-00-19-457.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-25_18-00-19-457.jpg,cam_112,noite,/dataset_pecem/cam_50/Excelente/Imagem2.jpg,/dataset_pecem/cam_50/Bom/Imagem6.jpg,/dataset_pecem/cam_50/Ruim/Imagem8.jpg,/dataset_pecem/cam_50/Pessimo/Imagem10.jpg,,,,,,
IMG_2022-05-25_18-15-15-179.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-25_18-15-15-179.jpg,cam_112,noite,/dataset_pecem/cam_50/Excelente/Imagem2.jpg,/dataset_pecem/cam_50/Bom/Imagem6.jpg,/dataset_pecem/cam_50/Ruim/Imagem8.jpg,/dataset_pecem/cam_50/Pessimo/Imagem10.jpg,,,,,,
IMG_2022-05-26_15-00-22-877.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-26_15-00-22-877.jpg,cam_112,dia,/dataset_pecem/cam_50/Excelente/Imagem1.jpg,/dataset_pecem/cam_50/Bom/Imagem5.jpg,/dataset_pecem/cam_50/Ruim/Imagem7.jpg,/dataset_pecem/cam_50/Pessimo/Imagem9.jpg,,,,,,
IMG_2022-05-25_20-00-16-771.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-25_20-00-16-771.jpg,cam_112,noite,/dataset_pecem/cam_50/Excelente/Imagem2.jpg,/dataset_pecem/cam_50/Bom/Imagem6.jpg,/dataset_pecem/cam_50/Ruim/Imagem8.jpg,/dataset_pecem/cam_50/Pessimo/Imagem10.jpg,,,,,,
IMG_2022-05-26_01-00-18-850.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-26_01-00-18-850.jpg,cam_112,noite,/dataset_pecem/cam_50/Excelente/Imagem2.jpg,/dataset_pecem/cam_50/Bom/Imagem6.jpg,/dataset_pecem/cam_50/Ruim/Imagem8.jpg,/dataset_pecem/cam_50/Pessimo/Imagem10.jpg,,,,,,
IMG_2022-05-25_14-45-18-190.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-25_14-45-18-190.jpg,cam_112,dia,/dataset_pecem/cam_50/Excelente/Imagem1.jpg,/dataset_pecem/cam_50/Bom/Imagem5.jpg,/dataset_pecem/cam_50/Ruim/Imagem7.jpg,/dataset_pecem/cam_50/Pessimo/Imagem9.jpg,,,,,,
IMG_2022-05-25_04-00-13-372.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-25_04-00-13-372.jpg,cam_112,noite,/dataset_pecem/cam_50/Excelente/Imagem2.jpg,/dataset_pecem/cam_50/Bom/Imagem6.jpg,/dataset_pecem/cam_50/Ruim/Imagem8.jpg,/dataset_pecem/cam_50/Pessimo/Imagem10.jpg,,,,,,
IMG_2022-05-27_01-00-18-758.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-27_01-00-18-758.jpg,cam_112,noite,/dataset_pecem/cam_50/Excelente/Imagem2.jpg,/dataset_pecem/cam_50/Bom/Imagem6.jpg,/dataset_pecem/cam_50/Ruim/Imagem8.jpg,/dataset_pecem/cam_50/Pessimo/Imagem10.jpg,,,,,,
IMG_2022-05-26_18-30-17-323.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-26_18-30-17-323.jpg,cam_112,noite,/dataset_pecem/cam_50/Excelente/Imagem2.jpg,/dataset_pecem/cam_50/Bom/Imagem6.jpg,/dataset_pecem/cam_50/Ruim/Imagem8.jpg,/dataset_pecem/cam_50/Pessimo/Imagem10.jpg,,,,,,
IMG_2022-05-25_22-15-15-924.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-25_22-15-15-924.jpg,cam_112,noite,/dataset_pecem/cam_50/Excelente/Imagem2.jpg,/dataset_pecem/cam_50/Bom/Imagem6.jpg,/dataset_pecem/cam_50/Ruim/Imagem8.jpg,/dataset_pecem/cam_50/Pessimo/Imagem10.jpg,,,,,,
IMG_2022-05-26_02-15-18-154.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-26_02-15-18-154.jpg,cam_112,noite,/dataset_pecem/cam_50/Excelente/Imagem2.jpg,/dataset_pecem/cam_50/Bom/Imagem6.jpg,/dataset_pecem/cam_50/Ruim/Imagem8.jpg,/dataset_pecem/cam_50/Pessimo/Imagem10.jpg,,,,,,
IMG_2022-05-25_13-15-12-712.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-25_13-15-12-712.jpg,cam_112,dia,/dataset_pecem/cam_50/Excelente/Imagem1.jpg,/dataset_pecem/cam_50/Bom/Imagem5.jpg,/dataset_pecem/cam_50/Ruim/Imagem7.jpg,/dataset_pecem/cam_50/Pessimo/Imagem9.jpg,,,,,,
IMG_2022-05-26_15-30-23-559.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-26_15-30-23-559.jpg,cam_112,dia,/dataset_pecem/cam_50/Excelente/Imagem1.jpg,/dataset_pecem/cam_50/Bom/Imagem5.jpg,/dataset_pecem/cam_50/Ruim/Imagem7.jpg,/dataset_pecem/cam_50/Pessimo/Imagem9.jpg,,,,,,
IMG_2022-05-25_04-45-14-302.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-25_04-45-14-302.jpg,cam_112,noite,/dataset_pecem/cam_50/Excelente/Imagem2.jpg,/dataset_pecem/cam_50/Bom/Imagem6.jpg,/dataset_pecem/cam_50/Ruim/Imagem8.jpg,/dataset_pecem/cam_50/Pessimo/Imagem10.jpg,,,,,,
IMG_2022-05-26_14-45-23-156.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-26_14-45-23-156.jpg,cam_112,dia,/dataset_pecem/cam_50/Excelente/Imagem1.jpg,/dataset_pecem/cam_50/Bom/Imagem5.jpg,/dataset_pecem/cam_50/Ruim/Imagem7.jpg,/dataset_pecem/cam_50/Pessimo/Imagem9.jpg,,,,,,
IMG_2022-05-26_11-30-22-882.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-26_11-30-22-882.jpg,cam_112,dia,/dataset_pecem/cam_50/Excelente/Imagem1.jpg,/dataset_pecem/cam_50/Bom/Imagem5.jpg,/dataset_pecem/cam_50/Ruim/Imagem7.jpg,/dataset_pecem/cam_50/Pessimo/Imagem9.jpg,,,,,,
IMG_2022-05-26_09-15-21-462.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-26_09-15-21-462.jpg,cam_112,dia,/dataset_pecem/cam_50/Excelente/Imagem1.jpg,/dataset_pecem/cam_50/Bom/Imagem5.jpg,/dataset_pecem/cam_50/Ruim/Imagem7.jpg,/dataset_pecem/cam_50/Pessimo/Imagem9.jpg,,,,,,
IMG_2022-05-25_17-00-18-743.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-25_17-00-18-743.jpg,cam_112,dia,/dataset_pecem/cam_50/Excelente/Imagem1.jpg,/dataset_pecem/cam_50/Bom/Imagem5.jpg,/dataset_pecem/cam_50/Ruim/Imagem7.jpg,/dataset_pecem/cam_50/Pessimo/Imagem9.jpg,,,,,,
IMG_2022-05-25_20-45-20-098.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-25_20-45-20-098.jpg,cam_112,noite,/dataset_pecem/cam_50/Excelente/Imagem2.jpg,/dataset_pecem/cam_50/Bom/Imagem6.jpg,/dataset_pecem/cam_50/Ruim/Imagem8.jpg,/dataset_pecem/cam_50/Pessimo/Imagem10.jpg,,,,,,
IMG_2022-05-25_15-30-15-195.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-25_15-30-15-195.jpg,cam_112,dia,/dataset_pecem/cam_50/Excelente/Imagem1.jpg,/dataset_pecem/cam_50/Bom/Imagem5.jpg,/dataset_pecem/cam_50/Ruim/Imagem7.jpg,/dataset_pecem/cam_50/Pessimo/Imagem9.jpg,,,,,,
IMG_2022-05-26_12-00-21-304.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-26_12-00-21-304.jpg,cam_112,dia,/dataset_pecem/cam_50/Excelente/Imagem1.jpg,/dataset_pecem/cam_50/Bom/Imagem5.jpg,/dataset_pecem/cam_50/Ruim/Imagem7.jpg,/dataset_pecem/cam_50/Pessimo/Imagem9.jpg,,,,,,
IMG_2022-05-25_10-15-11-137.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-25_10-15-11-137.jpg,cam_112,dia,/dataset_pecem/cam_50/Excelente/Imagem1.jpg,/dataset_pecem/cam_50/Bom/Imagem5.jpg,/dataset_pecem/cam_50/Ruim/Imagem7.jpg,/dataset_pecem/cam_50/Pessimo/Imagem9.jpg,,,,,,
IMG_2022-05-25_06-45-18-422.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-25_06-45-18-422.jpg,cam_112,noite,/dataset_pecem/cam_50/Excelente/Imagem2.jpg,/dataset_pecem/cam_50/Bom/Imagem6.jpg,/dataset_pecem/cam_50/Ruim/Imagem8.jpg,/dataset_pecem/cam_50/Pessimo/Imagem10.jpg,,,,,,
IMG_2022-05-25_21-15-16-336.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-25_21-15-16-336.jpg,cam_112,noite,/dataset_pecem/cam_50/Excelente/Imagem2.jpg,/dataset_pecem/cam_50/Bom/Imagem6.jpg,/dataset_pecem/cam_50/Ruim/Imagem8.jpg,/dataset_pecem/cam_50/Pessimo/Imagem10.jpg,,,,,,
IMG_2022-05-27_00-00-18-293.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-27_00-00-18-293.jpg,cam_112,noite,/dataset_pecem/cam_50/Excelente/Imagem2.jpg,/dataset_pecem/cam_50/Bom/Imagem6.jpg,/dataset_pecem/cam_50/Ruim/Imagem8.jpg,/dataset_pecem/cam_50/Pessimo/Imagem10.jpg,,,,,,
IMG_2022-05-26_12-45-21-247.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-26_12-45-21-247.jpg,cam_112,dia,/dataset_pecem/cam_50/Excelente/Imagem1.jpg,/dataset_pecem/cam_50/Bom/Imagem5.jpg,/dataset_pecem/cam_50/Ruim/Imagem7.jpg,/dataset_pecem/cam_50/Pessimo/Imagem9.jpg,,,,,,
IMG_2022-05-25_09-15-13-555.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-25_09-15-13-555.jpg,cam_112,dia,/dataset_pecem/cam_50/Excelente/Imagem1.jpg,/dataset_pecem/cam_50/Bom/Imagem5.jpg,/dataset_pecem/cam_50/Ruim/Imagem7.jpg,/dataset_pecem/cam_50/Pessimo/Imagem9.jpg,,,,,,
IMG_2022-05-25_23-45-14-931.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-25_23-45-14-931.jpg,cam_112,noite,/dataset_pecem/cam_50/Excelente/Imagem2.jpg,/dataset_pecem/cam_50/Bom/Imagem6.jpg,/dataset_pecem/cam_50/Ruim/Imagem8.jpg,/dataset_pecem/cam_50/Pessimo/Imagem10.jpg,,,,,,
IMG_2022-05-26_10-45-17-396.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-26_10-45-17-396.jpg,cam_112,dia,/dataset_pecem/cam_50/Excelente/Imagem1.jpg,/dataset_pecem/cam_50/Bom/Imagem5.jpg,/dataset_pecem/cam_50/Ruim/Imagem7.jpg,/dataset_pecem/cam_50/Pessimo/Imagem9.jpg,,,,,,
IMG_2022-05-25_09-45-19-375.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-25_09-45-19-375.jpg,cam_112,dia,/dataset_pecem/cam_50/Excelente/Imagem1.jpg,/dataset_pecem/cam_50/Bom/Imagem5.jpg,/dataset_pecem/cam_50/Ruim/Imagem7.jpg,/dataset_pecem/cam_50/Pessimo/Imagem9.jpg,,,,,,
IMG_2022-05-26_03-00-15-473.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-26_03-00-15-473.jpg,cam_112,noite,/dataset_pecem/cam_50/Excelente/Imagem2.jpg,/dataset_pecem/cam_50/Bom/Imagem6.jpg,/dataset_pecem/cam_50/Ruim/Imagem8.jpg,/dataset_pecem/cam_50/Pessimo/Imagem10.jpg,,,,,,
IMG_2022-05-26_20-45-20-275.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-26_20-45-20-275.jpg,cam_112,noite,/dataset_pecem/cam_50/Excelente/Imagem2.jpg,/dataset_pecem/cam_50/Bom/Imagem6.jpg,/dataset_pecem/cam_50/Ruim/Imagem8.jpg,/dataset_pecem/cam_50/Pessimo/Imagem10.jpg,,,,,,
IMG_2022-05-26_00-00-19-792.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-26_00-00-19-792.jpg,cam_112,noite,/dataset_pecem/cam_50/Excelente/Imagem2.jpg,/dataset_pecem/cam_50/Bom/Imagem6.jpg,/dataset_pecem/cam_50/Ruim/Imagem8.jpg,/dataset_pecem/cam_50/Pessimo/Imagem10.jpg,,,,,,
IMG_2022-05-26_05-15-18-636.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-26_05-15-18-636.jpg,cam_112,noite,/dataset_pecem/cam_50/Excelente/Imagem2.jpg,/dataset_pecem/cam_50/Bom/Imagem6.jpg,/dataset_pecem/cam_50/Ruim/Imagem8.jpg,/dataset_pecem/cam_50/Pessimo/Imagem10.jpg,,,,,,
IMG_2022-05-27_01-15-19-195.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-27_01-15-19-195.jpg,cam_112,noite,/dataset_pecem/cam_50/Excelente/Imagem2.jpg,/dataset_pecem/cam_50/Bom/Imagem6.jpg,/dataset_pecem/cam_50/Ruim/Imagem8.jpg,/dataset_pecem/cam_50/Pessimo/Imagem10.jpg,,,,,,
IMG_2022-05-25_17-45-21-486.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-25_17-45-21-486.jpg,cam_112,dia,/dataset_pecem/cam_50/Excelente/Imagem1.jpg,/dataset_pecem/cam_50/Bom/Imagem5.jpg,/dataset_pecem/cam_50/Ruim/Imagem7.jpg,/dataset_pecem/cam_50/Pessimo/Imagem9.jpg,,,,,,
IMG_2022-05-26_04-30-19-110.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-26_04-30-19-110.jpg,cam_112,noite,/dataset_pecem/cam_50/Excelente/Imagem2.jpg,/dataset_pecem/cam_50/Bom/Imagem6.jpg,/dataset_pecem/cam_50/Ruim/Imagem8.jpg,/dataset_pecem/cam_50/Pessimo/Imagem10.jpg,,,,,,
IMG_2022-05-26_11-15-16-493.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-26_11-15-16-493.jpg,cam_112,dia,/dataset_pecem/cam_50/Excelente/Imagem1.jpg,/dataset_pecem/cam_50/Bom/Imagem5.jpg,/dataset_pecem/cam_50/Ruim/Imagem7.jpg,/dataset_pecem/cam_50/Pessimo/Imagem9.jpg,,,,,,
IMG_2022-05-26_15-15-20-244.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-26_15-15-20-244.jpg,cam_112,dia,/dataset_pecem/cam_50/Excelente/Imagem1.jpg,/dataset_pecem/cam_50/Bom/Imagem5.jpg,/dataset_pecem/cam_50/Ruim/Imagem7.jpg,/dataset_pecem/cam_50/Pessimo/Imagem9.jpg,,,,,,
IMG_2022-05-26_02-30-14-714.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-26_02-30-14-714.jpg,cam_112,noite,/dataset_pecem/cam_50/Excelente/Imagem2.jpg,/dataset_pecem/cam_50/Bom/Imagem6.jpg,/dataset_pecem/cam_50/Ruim/Imagem8.jpg,/dataset_pecem/cam_50/Pessimo/Imagem10.jpg,,,,,,
IMG_2022-05-26_06-00-18-983.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-26_06-00-18-983.jpg,cam_112,noite,/dataset_pecem/cam_50/Excelente/Imagem2.jpg,/dataset_pecem/cam_50/Bom/Imagem6.jpg,/dataset_pecem/cam_50/Ruim/Imagem8.jpg,/dataset_pecem/cam_50/Pessimo/Imagem10.jpg,,,,,,
IMG_2022-05-26_00-30-17-618.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-26_00-30-17-618.jpg,cam_112,noite,/dataset_pecem/cam_50/Excelente/Imagem2.jpg,/dataset_pecem/cam_50/Bom/Imagem6.jpg,/dataset_pecem/cam_50/Ruim/Imagem8.jpg,/dataset_pecem/cam_50/Pessimo/Imagem10.jpg,,,,,,
IMG_2022-05-26_23-15-24-341.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-26_23-15-24-341.jpg,cam_112,noite,/dataset_pecem/cam_50/Excelente/Imagem2.jpg,/dataset_pecem/cam_50/Bom/Imagem6.jpg,/dataset_pecem/cam_50/Ruim/Imagem8.jpg,/dataset_pecem/cam_50/Pessimo/Imagem10.jpg,,,,,,
IMG_2022-05-26_01-45-20-976.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-26_01-45-20-976.jpg,cam_112,noite,/dataset_pecem/cam_50/Excelente/Imagem2.jpg,/dataset_pecem/cam_50/Bom/Imagem6.jpg,/dataset_pecem/cam_50/Ruim/Imagem8.jpg,/dataset_pecem/cam_50/Pessimo/Imagem10.jpg,,,,,,
IMG_2022-05-25_07-00-19-328.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-25_07-00-19-328.jpg,cam_112,dia,/dataset_pecem/cam_50/Excelente/Imagem1.jpg,/dataset_pecem/cam_50/Bom/Imagem5.jpg,/dataset_pecem/cam_50/Ruim/Imagem7.jpg,/dataset_pecem/cam_50/Pessimo/Imagem9.jpg,,,,,,
IMG_2022-05-26_22-15-17-636.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-26_22-15-17-636.jpg,cam_112,noite,/dataset_pecem/cam_50/Excelente/Imagem2.jpg,/dataset_pecem/cam_50/Bom/Imagem6.jpg,/dataset_pecem/cam_50/Ruim/Imagem8.jpg,/dataset_pecem/cam_50/Pessimo/Imagem10.jpg,,,,,,
IMG_2022-05-25_15-45-15-701.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-25_15-45-15-701.jpg,cam_112,dia,/dataset_pecem/cam_50/Excelente/Imagem1.jpg,/dataset_pecem/cam_50/Bom/Imagem5.jpg,/dataset_pecem/cam_50/Ruim/Imagem7.jpg,/dataset_pecem/cam_50/Pessimo/Imagem9.jpg,,,,,,
IMG_2022-05-25_02-15-08-897.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-25_02-15-08-897.jpg,cam_112,noite,/dataset_pecem/cam_50/Excelente/Imagem2.jpg,/dataset_pecem/cam_50/Bom/Imagem6.jpg,/dataset_pecem/cam_50/Ruim/Imagem8.jpg,/dataset_pecem/cam_50/Pessimo/Imagem10.jpg,,,,,,
IMG_2022-05-25_16-15-17-521.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-25_16-15-17-521.jpg,cam_112,dia,/dataset_pecem/cam_50/Excelente/Imagem1.jpg,/dataset_pecem/cam_50/Bom/Imagem5.jpg,/dataset_pecem/cam_50/Ruim/Imagem7.jpg,/dataset_pecem/cam_50/Pessimo/Imagem9.jpg,,,,,,
IMG_2022-05-26_20-00-22-271.jpg,./dataset_pecem_merged/cam_112/IMG_2022-05-26_20-00-22-271.jpg,cam_112,noite,/dataset_pecem/cam_50/Excelente/Imagem2.jpg,/dataset_pecem/cam_50/Bom/Imagem6.jpg,/dataset_pecem/cam_50/Ruim/Imagem8.jpg,/dataset_pecem/cam_50/Pessimo/Imagem10.jpg,,,,,,
